cardholder_id,Recency,Frequency,Monetary
1093_1,36,1,4500.0
1094_1,32,1,850.0
1095_1,31,2,2850.0
1096_1,41,1,390.0
1097_1,31,1,730.0
1098_1,31,1,640.0
1099_1,31,1,1040.0
1100_1,38,1,760.0
1101_1,39,1,770.0
1102_1,39,2,4620.0
1103_1,37,3,4527.0
1104_1,38,1,540.0
1105_1,32,1,1384.0
1106_1,45,3,650.0
1107_1,45,2,2012.0
1108_1,33,1,470.0
1109_1,43,3,2543.0
1110_1,35,2,920.0
1111_1,42,1,590.0
1112_1,32,1,1190.0
1113_1,38,4,5280.0
1114_1,38,1,810.0
1115_1,32,1,320.0
1116_1,38,1,1991.0
1117_1,31,2,950.0
1118_1,45,1,1800.0
1119_1,39,3,1690.0
1120_1,40,1,770.0
1121_1,33,1,1340.0
1122_1,36,1,930.0
1123_1,32,1,700.0
1124_1,32,1,360.0
1125_1,46,1,1030.0
1126_1,40,2,1320.0
1127_1,39,1,1760.0
1128_1,29,1,300.0
1129_1,45,1,2387.0
1130_1,29,1,516.0
1131_1,42,1,730.0
1132_1,46,2,2560.0
1133_1,46,1,1914.0
1134_1,31,1,1680.0
1135_1,28,1,820.0
1136_1,36,2,1850.0
1137_1,42,1,1440.0
1138_1,43,1,320.0
1139_1,38,1,2120.0
1140_1,29,1,516.0
1141_1,33,1,600.0
1142_1,45,1,3020.0
1143_1,29,1,620.0
1144_1,42,1,700.0
1145_1,32,1,556.0
1146_1,45,1,2010.0
1147_1,38,5,4080.0
1148_1,44,1,580.0
1149_1,29,1,1050.0
1150_1,32,1,2930.0
1151_1,39,1,1850.0
1152_1,44,1,730.0
1153_1,29,1,480.0
1154_1,45,3,1830.0
1155_1,47,1,800.0
1156_1,39,1,1595.0
1157_1,29,2,1380.0
1158_1,46,1,800.0
1159_1,32,1,470.0
1160_1,43,1,1620.0
1161_1,34,1,2400.0
1162_1,37,3,4212.0
1163_1,33,1,700.0
1164_1,29,2,1810.0
1165_1,28,1,560.0
1166_1,36,2,1060.0
1167_1,45,1,1970.0
1168_1,31,1,2390.0
1169_1,34,1,880.0
1170_1,33,5,2780.0
1171_1,45,2,1294.0
1172_1,34,1,620.0
1173_1,47,1,980.0
1174_1,39,1,940.0
1175_1,45,1,2110.0
1176_1,31,2,1960.0
1177_1,46,1,500.0
1178_1,34,1,1050.0
1179_1,31,1,670.0
1180_1,37,2,910.0
1181_1,46,1,946.0
1182_1,44,2,4377.0
1183_1,35,1,380.0
1184_1,41,1,3256.0
1185_1,43,1,210.0
1186_1,39,1,560.0
1187_1,44,1,600.0
1188_1,31,1,600.0
1189_1,34,1,520.0
1190_1,36,1,516.0
1191_1,47,1,820.0
1192_1,38,1,2138.0
1193_1,31,2,3101.0
1194_1,38,1,1640.0
1195_1,46,3,3580.0
1196_1,39,4,5280.0
1197_1,34,3,2440.0
1198_1,47,1,1850.0
1199_1,39,1,810.0
1200_1,44,1,390.0
1201_1,29,1,1020.0
1202_1,32,1,1610.0
1203_1,30,2,3660.0
1204_1,35,1,980.0
1205_1,39,1,500.0
1206_1,33,3,2560.0
1207_1,31,5,2016.0
1208_1,46,1,2120.0
1209_1,41,1,450.0
1210_1,38,2,2037.0
1211_1,31,1,1200.0
1212_1,29,1,890.0
1213_1,46,1,1740.0
1214_1,32,1,2308.0
1215_1,34,3,7110.0
1216_1,29,1,450.0
1217_1,30,2,2610.0
1218_1,43,1,970.0
1219_1,32,2,3111.0
1220_1,40,2,1240.0
1221_1,31,1,3786.0
1222_1,38,1,3439.0
1223_1,29,1,270.0
1224_1,38,3,2780.0
1225_1,36,1,440.0
1226_1,37,1,3506.0
1227_1,33,1,2602.0
1228_1,47,1,1505.0
1229_1,47,1,180.0
1230_1,41,1,360.0
1231_1,31,1,140.0
1232_1,36,1,780.0
1233_1,33,1,830.0
1234_1,38,1,240.0
1235_1,33,1,620.0
1236_1,39,2,4940.0
1237_1,31,1,520.0
1238_1,39,3,3490.0
1239_1,30,2,1100.0
1240_1,40,1,1890.0
1241_1,33,5,3250.0
1242_1,43,1,870.0
1243_1,31,4,2670.0
1244_1,44,1,880.0
1245_1,45,1,1450.0
1246_1,47,1,690.0
1247_1,40,1,4480.0
1248_1,38,2,2100.0
1249_1,38,1,950.0
1250_1,31,2,1850.0
1251_1,38,5,3674.0
1252_1,32,1,1460.0
1253_1,42,1,1280.0
1254_1,33,1,360.0
1255_1,35,3,1440.0
1256_1,28,1,720.0
1257_1,32,4,3150.0
1258_1,33,3,880.0
1259_1,41,2,2066.0
1260_1,35,1,1280.0
1261_1,36,3,2750.0
1262_1,40,1,1300.0
1263_1,38,1,2050.0
1264_1,32,2,3964.0
1265_1,46,1,720.0
1266_1,29,1,2340.0
1267_1,30,2,3580.0
1268_1,35,1,1000.0
1269_1,29,1,1160.0
1270_1,32,1,2780.0
1271_1,34,1,792.0
1272_1,39,2,3750.0
1273_1,45,1,2360.0
1274_1,45,2,2360.0
1275_1,32,2,1584.0
1276_1,45,1,420.0
1277_1,46,1,5521.0
1278_1,46,1,1470.0
1279_1,36,1,790.0
1280_1,29,2,1840.0
1281_1,28,1,790.0
1282_1,44,1,790.0
1283_1,39,1,450.0
1284_1,40,1,1290.0
1285_1,32,1,570.0
1286_1,32,3,2730.0
1287_1,30,1,660.0
1288_1,46,1,1780.0
1289_1,38,1,630.0
1290_1,45,2,10190.0
1291_1,32,2,3040.0
1292_1,31,2,2903.0
1293_1,31,2,1781.0
1294_1,35,1,700.0
1295_1,32,1,620.0
1296_1,33,1,869.0
1297_1,45,1,2359.0
1298_1,41,3,2070.0
1299_1,32,2,2272.0
1300_1,39,1,450.0
1301_1,47,1,430.0
1302_1,32,1,430.0
1303_1,31,2,3710.0
1304_1,45,1,869.0
1305_1,41,1,1580.0
1306_1,37,2,1410.0
1307_1,45,1,1770.0
1308_1,38,3,2010.0
1309_1,38,1,60.0
1310_1,32,1,1000.0
1311_1,39,2,4881.0
1312_1,30,2,1679.0
1313_1,38,3,6270.0
1314_1,31,1,2590.0
1315_1,31,1,580.0
1316_1,33,1,390.0
1317_1,46,2,3260.0
1318_1,34,1,1520.0
1319_1,42,2,2880.0
1320_1,38,1,150.0
1321_1,32,3,4910.0
1322_1,46,2,550.0
1323_1,38,1,890.0
1324_1,38,1,692.0
1325_1,44,1,1498.0
1326_1,39,1,1850.0
1327_1,43,2,2620.0
1328_1,30,1,1070.0
1329_1,38,1,790.0
1330_1,38,1,2020.0
1331_1,40,1,900.0
1332_1,38,2,840.0
1333_1,38,2,3600.0
1334_1,35,1,750.0
1335_1,36,1,1032.0
1336_1,39,1,1460.0
1337_1,44,2,2330.0
1338_1,31,2,1340.0
1339_1,44,3,3017.0
1340_1,39,1,1340.0
1341_1,41,1,1160.0
1342_1,35,1,1166.0
1343_1,45,1,4670.0
1344_1,46,1,1700.0
1345_1,38,3,4810.0
1346_1,31,1,950.0
1347_1,35,1,800.0
1348_1,43,1,280.0
1349_1,29,1,1920.0
1350_1,34,3,2220.0
1351_1,37,2,2480.0
1352_1,43,1,780.0
1353_1,35,2,1170.0
1354_1,33,1,280.0
1355_1,44,3,1622.0
1356_1,45,1,490.0
1357_1,31,2,7536.0
1358_1,30,1,450.0
1359_1,32,2,1300.0
1360_1,34,2,2480.0
1361_1,39,2,2660.0
1362_1,45,1,3069.0
1363_1,38,1,1560.0
1364_1,33,1,610.0
1365_1,40,1,2320.0
1366_1,39,1,2620.0
1367_1,31,1,1320.0
1368_1,35,2,3570.0
1369_1,32,1,3760.0
1370_1,31,1,590.0
1371_1,46,1,1520.0
1372_1,46,1,952.0
1373_1,43,1,1560.0
1374_1,37,1,3068.0
1375_1,39,1,360.0
1376_1,38,1,470.0
1377_1,38,1,2968.0
1378_1,39,1,820.0
1379_1,40,1,1760.0
1380_1,43,1,1012.0
1381_1,32,2,1790.0
1382_1,42,1,940.0
1383_1,30,1,770.0
1384_1,31,4,3500.0
1385_1,42,1,2660.0
1386_1,48,1,2850.0
1387_1,31,1,960.0
1388_1,46,1,1340.0
1389_1,42,2,2340.0
1390_1,38,1,1500.0
1391_1,34,2,1290.0
1392_1,32,4,8110.0
1393_1,46,1,1010.0
1394_1,37,2,840.0
1395_1,29,3,2070.0
1396_1,32,2,1420.0
1397_1,35,2,1250.0
1398_1,29,1,998.0
1399_1,35,1,110.0
1400_1,36,3,2950.0
1401_1,34,3,2690.0
1402_1,42,1,1506.0
1403_1,31,1,2260.0
1404_1,41,2,1220.0
1405_1,29,2,1540.0
1406_1,39,2,2510.0
1407_1,40,1,1270.0
1408_1,39,1,979.0
1409_1,34,2,3000.0
1410_1,29,1,950.0
1411_1,32,1,920.0
1412_1,47,1,869.0
1413_1,32,1,540.0
1414_1,37,1,1780.0
1415_1,42,1,730.0
1416_1,33,4,3280.0
1417_1,33,1,1040.0
1418_1,29,2,1490.0
1419_1,38,2,4478.0
1420_1,41,1,792.0
1421_1,32,2,1420.0
1422_1,41,2,1430.0
1423_1,33,1,1740.0
1424_1,33,3,2260.0
1425_1,33,3,1941.0
1426_1,36,1,1318.0
1427_1,38,1,700.0
1428_1,30,3,1933.0
1429_1,31,1,2180.0
1430_1,45,1,950.0
1431_1,38,1,2087.0
1432_1,29,2,3176.0
1433_1,41,3,770.0
1434_1,39,2,1430.0
1435_1,34,3,3590.0
1436_1,44,1,880.0
1437_1,40,1,430.0
1438_1,36,1,616.0
1439_1,32,1,2190.0
1440_1,46,1,2730.0
1441_1,41,1,4994.0
1442_1,38,1,2420.0
1443_1,45,1,1980.0
1444_1,45,1,2439.0
1445_1,31,1,1573.0
1446_1,30,1,1210.0
1447_1,39,1,2390.0
1448_1,42,1,1560.0
1449_1,44,1,2740.0
1450_1,32,1,3047.0
1451_1,37,1,630.0
1452_1,34,2,3550.0
1453_1,40,2,3750.0
1454_1,31,1,580.0
1455_1,38,1,2880.0
1456_1,37,2,2870.0
1457_1,35,4,720.0
1458_1,46,1,1771.0
1459_1,32,2,700.0
1460_1,42,1,860.0
1461_1,41,1,840.0
1462_1,31,1,390.0
1463_1,31,2,1510.0
1464_1,32,1,1680.0
1465_1,47,1,1560.0
1466_1,48,1,760.0
1467_1,42,1,1240.0
1468_1,31,3,5430.0
1469_1,33,1,650.0
1470_1,38,2,2810.0
1471_1,29,1,170.0
1472_1,35,3,2974.0
1473_1,41,1,540.0
1474_1,41,1,1067.0
1475_1,48,1,240.0
1476_1,37,2,1030.0
1477_1,47,1,1090.0
1478_1,42,1,820.0
1479_1,32,1,540.0
1480_1,38,3,630.0
1481_1,31,4,2912.0
1482_1,30,1,750.0
1483_1,29,2,1080.0
1484_1,31,2,1400.0
1485_1,29,1,620.0
1486_1,32,1,1518.0
1487_1,34,2,2940.0
1488_1,28,1,800.0
1489_1,30,3,1690.0
1490_1,46,1,970.0
1491_1,34,1,1310.0
1492_1,29,1,616.0
1493_1,35,1,1210.0
1494_1,33,1,660.0
1495_1,34,1,1080.0
1496_1,47,1,890.0
1497_1,40,1,1490.0
1498_1,33,1,800.0
1499_1,34,1,1480.0
1500_1,31,1,170.0
1501_1,32,1,2700.0
1502_1,39,1,700.0
1503_1,32,2,1270.0
1504_1,41,2,1270.0
1505_1,33,2,4902.0
1506_1,46,1,2460.0
1507_1,46,1,1936.0
1508_1,38,1,470.0
1509_1,36,1,2790.0
1510_1,28,1,580.0
1511_1,31,1,1318.0
1512_1,36,1,2526.0
1513_1,39,1,1080.0
1514_1,36,2,3080.0
1515_1,30,1,760.0
1516_1,46,1,2343.0
1517_1,31,1,2500.0
1518_1,42,1,450.0
1519_1,33,3,2340.0
1520_1,29,1,836.0
1521_1,31,1,700.0
1522_1,30,1,860.0
1523_1,32,3,1040.0
1524_1,43,1,1670.0
1525_1,38,1,890.0
1526_1,30,1,620.0
1527_1,43,2,760.0
1528_1,34,3,1990.0
1529_1,32,2,2940.0
1530_1,37,1,890.0
1531_1,48,1,520.0
1532_1,30,3,4147.0
1533_1,28,1,720.0
1534_1,34,1,160.0
1535_1,32,1,570.0
1536_1,30,1,1910.0
1537_1,29,1,700.0
1538_1,31,1,5672.0
1539_1,39,1,1480.0
1540_1,35,1,1220.0
1541_1,41,2,1905.0
1542_1,36,1,880.0
1543_1,39,1,540.0
1544_1,39,1,2140.0
1545_1,40,1,770.0
1546_1,37,1,900.0
1547_1,34,3,2370.0
1548_1,34,2,6250.0
1549_1,36,2,880.0
1550_1,45,1,2200.0
1551_1,39,2,3680.0
1552_1,39,1,2200.0
1553_1,33,1,370.0
1554_1,30,2,4950.0
1555_1,42,2,4161.0
1556_1,45,1,4300.0
1557_1,32,1,2060.0
1558_1,32,2,2444.0
1559_1,32,1,835.0
1560_1,43,1,1738.0
1561_1,38,2,4840.0
1562_1,39,1,1840.0
1563_1,48,1,1030.0
1564_1,31,2,2350.0
1565_1,30,4,1840.0
1566_1,32,1,1571.0
1567_1,45,1,1660.0
1568_1,35,1,2211.0
1569_1,29,2,1400.0
1570_1,31,1,1670.0
1571_1,32,1,1439.0
1572_1,45,1,2340.0
1573_1,32,1,898.0
1574_1,38,1,1510.0
1575_1,40,2,2498.0
1576_1,36,1,770.0
1577_1,41,1,1967.0
1578_1,45,1,2790.0
1579_1,41,1,1920.0
1580_1,36,3,3020.0
1581_1,31,1,1034.0
1582_1,45,1,1620.0
1583_1,39,1,1780.0
1584_1,45,1,2079.0
1585_1,39,1,1040.0
1586_1,31,1,1780.0
1587_1,45,2,910.0
1588_1,30,2,4220.0
1589_1,38,1,1040.0
1590_1,35,1,600.0
1591_1,32,4,720.0
1592_1,40,1,780.0
1593_1,32,2,2970.0
1594_1,33,1,390.0
1595_1,34,1,600.0
1596_1,44,1,1140.0
1597_1,35,1,860.0
1598_1,30,2,1180.0
1599_1,33,2,950.0
1600_1,32,1,1500.0
1601_1,31,1,2680.0
1602_1,45,1,2010.0
1603_1,48,1,1700.0
1604_1,37,2,2500.0
1605_1,32,1,1260.0
1606_1,38,3,1320.0
1607_1,32,1,2230.0
1608_1,48,1,2600.0
1609_1,35,1,2464.0
1610_1,39,1,730.0
1611_1,40,1,360.0
1612_1,35,1,580.0
1613_1,40,1,570.0
1614_1,48,1,170.0
1615_1,48,1,870.0
1616_1,34,1,3090.0
1617_1,34,1,430.0
1618_1,40,1,1300.0
1619_1,36,2,1220.0
1620_1,46,1,1670.0
1621_1,30,1,1280.0
1622_1,31,2,4570.0
1623_1,41,1,770.0
1624_1,41,1,720.0
1625_1,46,1,790.0
1626_1,32,1,720.0
1627_1,32,2,4180.0
1628_1,38,1,1397.0
1629_1,30,2,1290.0
1630_1,39,1,150.0
1631_1,47,1,1140.0
1632_1,39,1,3150.0
1633_1,32,1,1430.0
1634_1,44,1,970.0
1635_1,41,1,620.0
1636_1,29,1,1505.0
1637_1,34,6,8140.0
1638_1,43,1,1120.0
1639_1,30,2,1660.0
1640_1,39,2,2380.0
1641_1,31,1,1480.0
1642_1,35,1,1560.0
1643_1,34,1,560.0
1644_1,33,2,1790.0
1645_1,45,1,530.0
1646_1,32,2,1300.0
1647_1,30,2,1919.0
1648_1,44,1,870.0
1649_1,29,1,2510.0
1650_1,39,1,1390.0
1651_1,38,1,400.0
1652_1,31,5,3660.0
1653_1,46,1,2090.0
1654_1,37,1,1650.0
1655_1,44,1,2080.0
1656_1,45,2,2060.0
1657_1,31,1,1290.0
1658_1,32,1,660.0
1659_1,39,1,540.0
1660_1,39,1,1590.0
1661_1,46,1,900.0
1662_1,29,1,650.0
1663_1,32,1,560.0
1664_1,31,1,2530.0
1665_1,29,3,2010.0
1666_1,41,1,430.0
1667_1,44,2,3070.0
1668_1,35,1,710.0
1669_1,46,1,2418.0
1670_1,45,1,1350.0
1671_1,33,1,960.0
1672_1,44,1,1500.0
1673_1,40,1,340.0
1674_1,48,1,1440.0
1675_1,47,1,720.0
1676_1,30,1,150.0
1677_1,30,1,800.0
1678_1,46,1,1470.0
1679_1,45,1,2300.0
1680_1,39,1,2416.0
1681_1,48,1,880.0
1682_1,32,1,561.0
1683_1,32,1,989.0
1684_1,32,2,3268.0
1685_1,46,1,630.0
1686_1,47,1,1360.0
1687_1,37,1,1380.0
1688_1,33,1,990.0
1689_1,38,1,980.0
1690_1,31,2,2868.0
1691_1,37,1,604.0
1692_1,32,1,840.0
1693_1,35,2,2760.0
1694_1,39,1,5470.0
1695_1,37,2,1140.0
1696_1,34,1,650.0
1697_1,37,3,5701.0
1698_1,31,1,1270.0
1699_1,31,2,1920.0
1700_1,28,1,720.0
1701_1,38,1,2076.0
1702_1,46,1,490.0
1703_1,29,1,1300.0
1704_1,38,1,910.0
1705_1,46,1,1241.0
1706_1,29,1,2120.0
1707_1,33,1,430.0
1708_1,35,2,200.0
1709_1,36,1,780.0
1710_1,37,1,140.0
1711_1,31,1,792.0
1712_1,44,1,561.0
1713_1,33,1,663.0
1714_1,31,2,3990.0
1715_1,32,1,1240.0
1716_1,45,1,2370.0
1717_1,44,1,604.0
1718_1,46,1,1340.0
1719_1,30,1,1400.0
1720_1,46,1,540.0
1721_1,45,1,3980.0
1722_1,46,1,990.0
1723_1,30,2,2240.0
1724_1,47,1,1120.0
1725_1,37,1,180.0
1726_1,41,1,3498.0
1727_1,28,1,640.0
1728_1,32,1,1220.0
1729_1,31,1,1280.0
1730_1,39,1,500.0
1731_1,38,1,2400.0
1732_1,48,1,150.0
1733_1,45,1,2580.0
1734_1,44,1,360.0
1735_1,43,2,1320.0
1736_1,45,1,2241.0
1737_1,39,1,2060.0
1738_1,28,1,670.0
1739_1,45,1,2920.0
1740_1,42,1,560.0
1741_1,31,4,6508.0
1742_1,28,1,620.0
1743_1,31,2,2000.0
1744_1,32,1,500.0
1745_1,45,1,4110.0
1746_1,34,1,140.0
1747_1,35,1,1911.0
1748_1,45,1,470.0
1749_1,33,1,200.0
1750_1,41,4,840.0
1751_1,44,3,3330.0
1752_1,38,1,1260.0
1753_1,32,2,2970.0
1754_1,40,1,720.0
1755_1,34,1,781.0
1756_1,38,1,1958.0
1757_1,34,1,1500.0
1758_1,28,1,940.0
1759_1,39,2,1610.0
1760_1,44,1,460.0
1761_1,39,1,1538.0
1762_1,33,1,1520.0
1763_1,39,2,2610.0
1764_1,31,2,3933.0
1765_1,40,3,2242.0
1766_1,42,1,930.0
1767_1,33,1,800.0
1768_1,40,1,792.0
1769_1,31,3,5044.0
1770_1,40,1,690.0
1771_1,32,4,1920.0
1772_1,33,3,1870.0
1773_1,45,1,2070.0
1774_1,38,2,5020.0
1775_1,43,1,4600.0
1776_1,35,1,1790.0
1777_1,38,1,730.0
1778_1,40,3,2396.0
1779_1,37,1,2420.0
1780_1,39,1,1920.0
1781_1,33,1,450.0
1782_1,44,1,870.0
1783_1,45,1,2380.0
1784_1,34,1,1740.0
1785_1,39,4,2070.0
1786_1,42,1,1628.0
1787_1,46,1,1450.0
1788_1,47,1,430.0
1789_1,29,1,879.0
1790_1,41,1,370.0
1791_1,39,1,1410.0
1792_1,29,1,704.0
1793_1,33,2,4176.0
1794_1,38,1,860.0
1795_1,32,1,1700.0
1796_1,31,1,1560.0
1797_1,45,1,270.0
1798_1,47,2,2900.0
1799_1,33,2,1318.0
1800_1,35,1,720.0
1801_1,31,3,5100.0
1802_1,36,1,791.0
1803_1,46,1,1660.0
1804_1,48,1,670.0
1805_1,43,2,2650.0
1806_1,30,1,1480.0
1807_1,32,1,2450.0
1808_1,35,2,3537.0
1809_1,32,2,1010.0
1810_1,35,1,700.0
1811_1,42,1,1400.0
1812_1,45,1,1490.0
1813_1,33,1,860.0
1814_1,43,1,460.0
1815_1,31,1,800.0
1816_1,46,2,1050.0
1817_1,31,1,740.0
1818_1,35,1,620.0
1819_1,39,1,940.0
1820_1,32,1,940.0
1821_1,37,4,3120.0
1822_1,31,2,1850.0
1823_1,38,1,1595.0
1824_1,38,1,2760.0
1825_1,33,3,2449.0
1826_1,45,1,1977.0
1827_1,30,2,4120.0
1828_1,35,1,680.0
1829_1,38,1,3350.0
1830_1,43,1,1370.0
1831_1,44,1,910.0
1832_1,48,1,979.0
1833_1,32,1,1410.0
1834_1,36,3,980.0
1835_1,30,6,2430.0
1836_1,32,1,530.0
1837_1,29,1,1560.0
1838_1,29,2,1400.0
1839_1,36,1,1300.0
1840_1,40,2,4540.0
1841_1,32,1,1815.0
1842_1,31,6,2698.0
1843_1,29,1,780.0
1844_1,46,1,2070.0
1845_1,32,1,2554.0
1846_1,31,2,1649.0
1847_1,37,1,1120.0
1848_1,31,2,2110.0
1849_1,38,1,1370.0
1850_1,39,4,3975.0
1851_1,29,2,2380.0
1852_1,42,1,2930.0
1853_1,35,1,1440.0
1854_1,33,1,810.0
1855_1,38,1,1512.0
1856_1,41,1,2020.0
1857_1,34,1,440.0
1858_1,45,1,1571.0
1859_1,42,1,1650.0
1860_1,29,3,1380.0
1861_1,41,1,1881.0
1862_1,32,2,2020.0
1863_1,39,1,1140.0
1864_1,28,1,380.0
1865_1,36,1,770.0
1866_1,39,1,1350.0
1867_1,41,1,2710.0
1868_1,40,1,640.0
1869_1,48,1,610.0
1870_1,44,1,430.0
1871_1,44,2,2070.0
1872_1,32,3,6712.0
1873_1,46,1,1630.0
1874_1,32,1,290.0
1875_1,39,1,1330.0
1876_1,46,1,2190.0
1877_1,38,2,1880.0
1878_1,45,1,2526.0
1879_1,35,1,1030.0
1880_1,32,3,1590.0
1881_1,42,1,700.0
1882_1,33,1,600.0
1883_1,33,1,2560.0
1884_1,41,1,1418.0
1885_1,35,1,530.0
1886_1,29,1,1280.0
1887_1,39,1,300.0
1888_1,41,1,760.0
1889_1,40,1,320.0
1890_1,38,1,1518.0
1891_1,32,4,3350.0
1892_1,32,2,1687.0
1893_1,34,4,9275.0
1894_1,47,1,770.0
1895_1,29,1,700.0
1896_1,45,1,1540.0
1897_1,42,1,759.0
1898_1,31,2,3040.0
1899_1,38,1,2321.0
1900_1,32,6,6242.0
1901_1,34,3,290.0
1902_1,33,2,1540.0
1903_1,32,2,4630.0
1904_1,31,2,4590.0
1905_1,29,1,1150.0
1906_1,29,1,1770.0
1907_1,40,3,1430.0
1908_1,42,1,650.0
1909_1,31,1,670.0
1910_1,43,1,810.0
1911_1,47,1,470.0
1912_1,35,1,902.0
1913_1,39,1,1090.0
1914_1,31,1,1280.0
1915_1,29,1,1240.0
1916_1,28,1,500.0
1917_1,43,2,1780.0
1918_1,32,1,1450.0
1919_1,38,2,1210.0
1920_1,29,2,490.0
1921_1,48,1,620.0
1922_1,39,1,1011.0
1923_1,34,2,1350.0
1924_1,47,1,480.0
1925_1,30,2,1500.0
1926_1,36,2,870.0
1927_1,41,1,2130.0
1928_1,33,1,620.0
1929_1,47,2,1090.0
1930_1,36,1,770.0
1931_1,38,1,2300.0
1932_1,35,1,720.0
1933_1,30,1,180.0
1934_1,33,1,2920.0
1935_1,38,2,5199.0
1936_1,33,1,1430.0
1937_1,43,1,1100.0
1938_1,45,3,2290.0
1939_1,43,1,240.0
1940_1,32,1,2270.0
1941_1,35,1,1210.0
1942_1,33,1,1010.0
1943_1,30,1,1360.0
1944_1,44,1,940.0
1945_1,43,1,870.0
1946_1,45,1,450.0
1947_1,38,1,4750.0
1948_1,31,1,2370.0
1949_1,48,1,1395.0
1950_1,31,1,1070.0
1951_1,38,6,3000.0
1952_1,33,1,1170.0
1953_1,32,1,1518.0
1954_1,43,2,2250.0
1955_1,40,1,1380.0
1956_1,35,2,1700.0
1957_1,36,1,1370.0
1958_1,32,1,1080.0
1959_1,31,1,890.0
1960_1,34,3,4110.0
1961_1,44,1,1700.0
1962_1,30,1,1617.0
1963_1,28,1,790.0
1964_1,35,2,1740.0
1965_1,35,1,770.0
1966_1,39,1,2110.0
1967_1,40,1,540.0
1968_1,44,1,820.0
1969_1,46,1,1149.0
1970_1,30,2,1710.0
1971_1,33,1,660.0
1972_1,34,1,660.0
1973_1,42,1,900.0
1974_1,32,2,4288.0
1975_1,47,1,1290.0
1976_1,29,2,1510.0
1977_1,32,1,1350.0
1978_1,42,5,5540.0
1979_1,30,1,370.0
1980_1,38,1,180.0
1981_1,39,2,1960.0
1982_1,29,2,2024.0
1983_1,31,1,2450.0
1984_1,41,1,1550.0
1985_1,31,2,1560.0
1986_1,28,1,870.0
1987_1,38,1,800.0
1988_1,40,2,12121.0
1989_1,31,2,2940.0
1990_1,37,3,2140.0
1991_1,33,2,1377.0
1992_1,43,2,1300.0
1993_1,35,1,650.0
1994_1,35,1,600.0
1995_1,31,2,1360.0
1996_1,38,1,879.0
1997_1,41,1,3100.0
1998_1,32,1,540.0
1999_1,32,1,1980.0
2000_1,33,1,3910.0
2001_1,31,1,600.0
2002_1,32,2,820.0
2003_1,40,1,560.0
2004_1,39,1,2990.0
2005_1,29,2,1626.0
2006_1,32,3,6020.0
2007_1,45,1,190.0
2008_1,38,1,720.0
2009_1,38,1,1740.0
2010_1,37,2,1590.0
2011_1,29,1,870.0
2012_1,34,2,1750.0
2013_1,38,1,1230.0
2014_1,39,1,1540.0
2015_1,32,3,4681.0
2016_1,46,1,2250.0
2017_1,34,1,1500.0
2018_1,37,1,630.0
2019_1,47,1,1250.0
2020_1,41,1,940.0
2021_1,43,1,670.0
2022_1,38,1,2290.0
2023_1,32,2,4661.0
2024_1,31,1,1160.0
2025_1,30,1,200.0
2026_1,43,1,1120.0
2027_1,34,1,290.0
2028_1,40,1,2211.0
2029_1,42,1,820.0
2030_1,32,1,2950.0
2031_1,39,1,3000.0
2032_1,35,1,900.0
2033_1,42,1,3430.0
2034_1,32,2,4960.0
2035_1,45,1,2240.0
2036_1,36,1,800.0
2037_1,29,1,659.0
2038_1,39,1,440.0
2039_1,29,2,1170.0
2040_1,31,1,2380.0
2041_1,29,1,537.0
2042_1,39,1,1570.0
2043_1,32,1,1950.0
2044_1,38,1,2308.0
2045_1,29,2,240.0
2046_1,38,1,1180.0
2047_1,31,2,3529.0
2048_1,34,2,1960.0
2049_1,43,2,560.0
2050_1,38,1,1419.0
2051_1,30,3,480.0
2052_1,31,1,1548.0
2053_1,39,1,1879.0
2054_1,36,1,2870.0
2055_1,35,1,880.0
2056_1,29,1,580.0
2057_1,29,4,1270.0
2058_1,43,1,1860.0
2059_1,49,1,870.0
2060_1,29,2,1250.0
2061_1,43,1,1250.0
2062_1,35,1,890.0
2063_1,33,2,1850.0
2064_1,32,3,3980.0
2065_1,29,1,1200.0
2066_1,37,1,3330.0
2067_1,35,1,950.0
2068_1,46,1,300.0
2069_1,33,1,1170.0
2070_1,45,1,460.0
2071_1,38,1,1950.0
2072_1,36,2,2035.0
2073_1,47,1,1120.0
2074_1,33,1,510.0
2075_1,32,1,1330.0
2076_1,33,2,1800.0
2077_1,45,2,2260.0
2078_1,38,1,1870.0
2079_1,37,1,840.0
2080_1,42,1,380.0
2081_1,30,2,970.0
2082_1,31,2,3820.0
2083_1,30,2,1180.0
2084_1,42,1,1590.0
2085_1,31,2,2980.0
2086_1,45,1,1800.0
2087_1,38,1,2400.0
2088_1,31,7,5240.0
2089_1,31,2,6915.0
2090_1,32,2,1960.0
2091_1,33,1,924.0
2092_1,38,1,2670.0
2093_1,34,1,670.0
2094_1,38,1,1420.0
2095_1,32,1,1290.0
2096_1,37,4,1959.0
2097_1,32,1,1420.0
2098_1,44,1,260.0
2099_1,39,1,1450.0
2100_1,32,1,450.0
2101_1,41,1,1730.0
2102_1,32,1,2259.0
2103_1,39,1,2310.0
2104_1,29,1,720.0
2105_1,36,1,830.0
2106_1,42,1,1110.0
2107_1,45,1,2546.0
2108_1,32,1,2410.0
2109_1,41,2,750.0
2110_1,34,1,1300.0
2111_1,38,1,1850.0
2112_1,38,1,1950.0
2113_1,31,1,360.0
2114_1,32,2,1670.0
2115_1,30,1,430.0
2116_1,43,1,620.0
2117_1,45,6,3290.0
2118_1,46,1,790.0
