cardholder_id,Recency,Frequency,Monetary
755_2,10,11,13420.0
756_2,24,9,16661.0
757_2,2,19,10100.0
758_2,5,20,11830.0
759_2,2,23,10350.0
760_2,5,15,11930.0
761_2,4,16,8510.0
762_2,2,17,10743.0
763_2,1,11,12579.0
764_2,15,19,10930.0
765_2,6,14,10330.0
766_2,2,43,25992.0
767_2,12,32,5150.0
768_2,12,14,9700.0
769_2,6,15,15627.0
770_2,4,24,21140.0
771_2,1,13,11099.0
772_2,7,18,13080.0
773_2,9,12,13276.0
774_2,7,15,11624.0
775_2,14,19,6680.0
776_2,2,25,7730.0
777_2,8,42,27177.0
778_2,1,18,13215.0
779_2,3,17,5360.0
780_2,3,29,18170.0
781_2,1,27,11950.0
782_2,4,7,18472.0
783_2,5,13,21715.0
784_2,22,11,13364.0
785_2,4,16,10040.0
786_2,4,21,11960.0
787_2,1,21,8975.0
788_2,4,13,10116.0
789_2,2,13,10078.0
790_2,4,11,13734.0
791_2,3,19,11190.0
792_2,3,15,10800.0
793_2,5,14,10280.0
794_2,7,21,10510.0
795_2,1,21,11940.0
796_2,3,26,16800.0
797_2,1,13,9994.0
798_2,2,25,16601.0
799_2,1,11,14876.0
800_2,4,19,22629.0
801_2,2,14,9584.0
802_2,2,20,13290.0
803_2,5,14,13099.0
804_2,3,22,15076.0
805_2,3,13,10770.0
806_2,3,11,13033.0
807_2,6,13,14525.0
808_2,2,11,12392.0
809_2,2,19,12512.0
810_2,6,15,18660.0
811_2,1,15,8310.0
812_2,5,23,13470.0
813_2,25,21,14262.0
814_2,4,16,39782.0
815_2,1,23,19424.0
816_2,2,32,29130.0
817_2,4,14,9940.0
818_2,1,19,14371.0
819_2,3,19,11890.0
820_2,1,13,20443.0
821_2,2,23,9000.0
822_2,2,21,12820.0
823_2,2,19,10890.0
824_2,3,13,14880.0
825_2,14,19,5360.0
826_2,4,13,14381.0
827_2,11,14,10270.0
828_2,6,11,14046.0
829_2,1,14,9150.0
830_2,2,19,10270.0
831_2,3,14,10690.0
832_2,1,17,6176.0
833_2,5,13,10707.0
834_2,4,17,14614.0
835_2,1,15,10400.0
836_2,3,17,13700.0
837_2,11,13,14219.0
838_2,28,21,3000.0
839_2,6,21,13810.0
840_2,9,14,9487.0
841_2,4,15,12252.0
842_2,3,15,9647.0
843_2,14,12,19520.0
844_2,1,22,19175.0
845_2,3,15,9986.0
846_2,2,17,6670.0
847_2,1,20,10990.0
848_2,2,18,22571.0
849_2,6,22,2830.0
850_2,7,9,20778.0
851_2,4,12,15182.0
852_2,19,18,10992.0
853_2,2,7,19067.0
854_2,2,15,11359.0
855_2,2,24,14556.0
856_2,2,14,10050.0
857_2,4,15,22148.0
858_2,1,24,16660.0
859_2,13,39,21890.0
860_2,5,20,16170.0
